Frequency ;Azimuth ;S-param ;Amplitude ;Phase      ;
9.690     ;49.0    ;S43     ;-74.1362  ;-150.229   ;
9.700     ;49.0    ;S43     ;-74.0265  ;172.621    ;
9.710     ;49.0    ;S43     ;-74.0368  ;134.722    ;
9.720     ;49.0    ;S43     ;-74.0701  ;97.4112    ;
9.730     ;49.0    ;S43     ;-74.1358  ;60.8746    ;
9.740     ;49.0    ;S43     ;-74.1713  ;23.9168    ;
9.750     ;49.0    ;S43     ;-74.2095  ;-12.5286   ;
9.760     ;49.0    ;S43     ;-74.1131  ;-49.1231   ;
9.770     ;49.0    ;S43     ;-74.1129  ;-85.7945   ;
9.780     ;49.0    ;S43     ;-74.0405  ;-122.602   ;
9.790     ;49.0    ;S43     ;-74.1614  ;-159.692   ;
9.800     ;49.0    ;S43     ;-74.1337  ;164.223    ;
9.300     ;50.0    ;S43     ;-77.1842  ;-147.234   ;
9.310     ;50.0    ;S43     ;-76.8941  ;175.568    ;
9.320     ;50.0    ;S43     ;-76.5937  ;138.028    ;
9.330     ;50.0    ;S43     ;-76.5     ;101.032    ;
9.340     ;50.0    ;S43     ;-76.2301  ;63.1627    ;
9.350     ;50.0    ;S43     ;-76.1945  ;25.919     ;
9.360     ;50.0    ;S43     ;-76.0675  ;-11.3457   ;
9.370     ;50.0    ;S43     ;-75.9251  ;-47.575    ;
9.380     ;50.0    ;S43     ;-75.866   ;-84.5138   ;
9.390     ;50.0    ;S43     ;-75.6887  ;-120.177   ;
9.400     ;50.0    ;S43     ;-75.4696  ;-156.791   ;
9.410     ;50.0    ;S43     ;-75.3251  ;165.805    ;
9.420     ;50.0    ;S43     ;-75.218   ;128.705    ;
9.430     ;50.0    ;S43     ;-75.2028  ;91.6348    ;
9.440     ;50.0    ;S43     ;-75.0911  ;54.4739    ;
9.450     ;50.0    ;S43     ;-75.0474  ;17.2008    ;
9.460     ;50.0    ;S43     ;-75.0425  ;-19.5655   ;
9.470     ;50.0    ;S43     ;-75.0826  ;-56.1405   ;
9.480     ;50.0    ;S43     ;-74.9835  ;-91.7457   ;
9.490     ;50.0    ;S43     ;-74.8052  ;-128.028   ;
9.500     ;50.0    ;S43     ;-74.6407  ;-163.866   ;
9.510     ;50.0    ;S43     ;-74.3473  ;159.741    ;
9.520     ;50.0    ;S43     ;-74.1648  ;122.887    ;
9.530     ;50.0    ;S43     ;-73.8491  ;85.2877    ;
9.540     ;50.0    ;S43     ;-73.7486  ;47.4815    ;
9.550     ;50.0    ;S43     ;-73.6659  ;9.80344    ;
9.560     ;50.0    ;S43     ;-73.5744  ;-28.2753   ;
9.570     ;50.0    ;S43     ;-73.7149  ;-65.5339   ;
9.580     ;50.0    ;S43     ;-73.6397  ;-102.273   ;
9.590     ;50.0    ;S43     ;-73.6884  ;-139.372   ;
9.600     ;50.0    ;S43     ;-73.6314  ;-176.237   ;
9.610     ;50.0    ;S43     ;-73.5977  ;146.745    ;
9.620     ;50.0    ;S43     ;-73.5375  ;109.951    ;
9.630     ;50.0    ;S43     ;-73.5007  ;73.5134    ;
9.640     ;50.0    ;S43     ;-73.494   ;36.3984    ;
9.650     ;50.0    ;S43     ;-73.4246  ;0.401156   ;
9.660     ;50.0    ;S43     ;-73.2728  ;-36.2574   ;
9.670     ;50.0    ;S43     ;-73.2004  ;-73.2322   ;
9.680     ;50.0    ;S43     ;-73.126   ;-110.356   ;
9.690     ;50.0    ;S43     ;-73.0675  ;-147.311   ;
9.700     ;50.0    ;S43     ;-72.9806  ;175.575    ;
9.710     ;50.0    ;S43     ;-72.9624  ;137.628    ;
9.720     ;50.0    ;S43     ;-73.0239  ;100.274    ;
9.730     ;50.0    ;S43     ;-73.0928  ;63.3167    ;
9.740     ;50.0    ;S43     ;-73.0915  ;26.6114    ;
9.750     ;50.0    ;S43     ;-73.0986  ;-10.3624   ;
9.760     ;50.0    ;S43     ;-73.0747  ;-46.828    ;
9.770     ;50.0    ;S43     ;-73.0599  ;-83.4226   ;
9.780     ;50.0    ;S43     ;-73.0457  ;-120.448   ;
9.790     ;50.0    ;S43     ;-73.0639  ;-156.921   ;
9.800     ;50.0    ;S43     ;-73.061   ;166.267    ;
9.300     ;51.0    ;S43     ;-76.0239  ;-147.729   ;
9.310     ;51.0    ;S43     ;-75.7619  ;175.719    ;
9.320     ;51.0    ;S43     ;-75.4633  ;138.092    ;
9.330     ;51.0    ;S43     ;-75.3867  ;101.273    ;
9.340     ;51.0    ;S43     ;-75.2297  ;64.2344    ;
9.350     ;51.0    ;S43     ;-75.1758  ;27.0664    ;
9.360     ;51.0    ;S43     ;-75.0414  ;-10.0472   ;
9.370     ;51.0    ;S43     ;-74.9447  ;-46.3033   ;
9.380     ;51.0    ;S43     ;-74.929   ;-82.492    ;
9.390     ;51.0    ;S43     ;-74.7508  ;-118.787   ;
9.400     ;51.0    ;S43     ;-74.5699  ;-155.385   ;
9.410     ;51.0    ;S43     ;-74.3915  ;167.46     ;
9.420     ;51.0    ;S43     ;-74.3181  ;130.051    ;
9.430     ;51.0    ;S43     ;-74.2516  ;93.2011    ;
9.440     ;51.0    ;S43     ;-74.1268  ;56.0811    ;
9.450     ;51.0    ;S43     ;-74.1354  ;18.8824    ;
9.460     ;51.0    ;S43     ;-74.0811  ;-17.5786   ;
9.470     ;51.0    ;S43     ;-74.0944  ;-54.1674   ;
9.480     ;51.0    ;S43     ;-74.0356  ;-89.8696   ;
9.490     ;51.0    ;S43     ;-73.8996  ;-125.852   ;
9.500     ;51.0    ;S43     ;-73.8377  ;-161.824   ;
9.510     ;51.0    ;S43     ;-73.5731  ;161.326    ;
9.520     ;51.0    ;S43     ;-73.3684  ;124.767    ;
9.530     ;51.0    ;S43     ;-73.0918  ;87.8854    ;
9.540     ;51.0    ;S43     ;-72.9536  ;49.7915    ;
9.550     ;51.0    ;S43     ;-72.8999  ;12.017     ;
9.560     ;51.0    ;S43     ;-72.8247  ;-25.4547   ;
9.570     ;51.0    ;S43     ;-72.8334  ;-62.5068   ;
9.580     ;51.0    ;S43     ;-72.8829  ;-99.5825   ;
9.590     ;51.0    ;S43     ;-72.8691  ;-136.29    ;
9.600     ;51.0    ;S43     ;-72.822   ;-173.477   ;
9.610     ;51.0    ;S43     ;-72.8339  ;149.843    ;
9.620     ;51.0    ;S43     ;-72.7217  ;113.35     ;
9.630     ;51.0    ;S43     ;-72.6819  ;76.5505    ;
9.640     ;51.0    ;S43     ;-72.6194  ;39.5832    ;
9.650     ;51.0    ;S43     ;-72.6032  ;3.18918    ;
9.660     ;51.0    ;S43     ;-72.4627  ;-33.4696   ;
9.670     ;51.0    ;S43     ;-72.3955  ;-70.5413   ;
9.680     ;51.0    ;S43     ;-72.3489  ;-107.704   ;
9.690     ;51.0    ;S43     ;-72.259   ;-144.455   ;
9.700     ;51.0    ;S43     ;-72.1741  ;178.018    ;
9.710     ;51.0    ;S43     ;-72.183   ;140.458    ;
9.720     ;51.0    ;S43     ;-72.2105  ;103.183    ;
9.730     ;51.0    ;S43     ;-72.3511  ;66.1961    ;
9.740     ;51.0    ;S43     ;-72.3153  ;29.1716    ;
9.750     ;51.0    ;S43     ;-72.3071  ;-7.05974   ;
9.760     ;51.0    ;S43     ;-72.2599  ;-44.0316   ;
9.770     ;51.0    ;S43     ;-72.2649  ;-80.6622   ;
9.780     ;51.0    ;S43     ;-72.2366  ;-117.531   ;
9.790     ;51.0    ;S43     ;-72.2848  ;-154.633   ;
9.800     ;51.0    ;S43     ;-72.2667  ;168.561    ;
9.300     ;52.0    ;S43     ;-75.0461  ;-147.461   ;
9.310     ;52.0    ;S43     ;-74.8739  ;175.711    ;
9.320     ;52.0    ;S43     ;-74.6731  ;138.827    ;
9.330     ;52.0    ;S43     ;-74.5189  ;101.952    ;
9.340     ;52.0    ;S43     ;-74.3643  ;64.7687    ;
9.350     ;52.0    ;S43     ;-74.3351  ;27.6196    ;
9.360     ;52.0    ;S43     ;-74.2691  ;-8.81549   ;
9.370     ;52.0    ;S43     ;-74.1545  ;-45.1785   ;
9.380     ;52.0    ;S43     ;-74.154   ;-81.4374   ;
9.390     ;52.0    ;S43     ;-73.9724  ;-117.207   ;
9.400     ;52.0    ;S43     ;-73.8179  ;-154.136   ;
9.410     ;52.0    ;S43     ;-73.686   ;168.937    ;
9.420     ;52.0    ;S43     ;-73.5527  ;131.977    ;
9.430     ;52.0    ;S43     ;-73.4902  ;94.6646    ;
9.440     ;52.0    ;S43     ;-73.4507  ;57.9994    ;
9.450     ;52.0    ;S43     ;-73.4181  ;20.7376    ;
9.460     ;52.0    ;S43     ;-73.3496  ;-15.7298   ;
9.470     ;52.0    ;S43     ;-73.3692  ;-52.243    ;
9.480     ;52.0    ;S43     ;-73.3254  ;-88.1993   ;
9.490     ;52.0    ;S43     ;-73.1513  ;-124.236   ;
9.500     ;52.0    ;S43     ;-73.044   ;-160.477   ;
9.510     ;52.0    ;S43     ;-72.8822  ;163.085    ;
9.520     ;52.0    ;S43     ;-72.715   ;126.601    ;
9.530     ;52.0    ;S43     ;-72.4687  ;89.6319    ;
9.540     ;52.0    ;S43     ;-72.3631  ;51.734     ;
9.550     ;52.0    ;S43     ;-72.2717  ;14.5967    ;
9.560     ;52.0    ;S43     ;-72.2656  ;-23.0928   ;
9.570     ;52.0    ;S43     ;-72.2913  ;-59.9509   ;
9.580     ;52.0    ;S43     ;-72.2345  ;-96.935    ;
9.590     ;52.0    ;S43     ;-72.2342  ;-134.187   ;
9.600     ;52.0    ;S43     ;-72.2141  ;-170.84    ;
9.610     ;52.0    ;S43     ;-72.2036  ;152.544    ;
9.620     ;52.0    ;S43     ;-72.1778  ;115.87     ;
9.630     ;52.0    ;S43     ;-72.0901  ;79.1238    ;
9.640     ;52.0    ;S43     ;-72.0405  ;42.2185    ;
9.650     ;52.0    ;S43     ;-71.9638  ;5.73323    ;
9.660     ;52.0    ;S43     ;-71.8117  ;-30.9109   ;
9.670     ;52.0    ;S43     ;-71.8093  ;-67.8161   ;
9.680     ;52.0    ;S43     ;-71.7232  ;-105.017   ;
9.690     ;52.0    ;S43     ;-71.7111  ;-141.808   ;
9.700     ;52.0    ;S43     ;-71.5633  ;-179.191   ;
9.710     ;52.0    ;S43     ;-71.5815  ;143.302    ;
9.720     ;52.0    ;S43     ;-71.6228  ;105.427    ;
9.730     ;52.0    ;S43     ;-71.6906  ;68.6878    ;
9.740     ;52.0    ;S43     ;-71.7246  ;32.1198    ;
9.750     ;52.0    ;S43     ;-71.7044  ;-4.52793   ;
9.760     ;52.0    ;S43     ;-71.7106  ;-41.4033   ;
9.770     ;52.0    ;S43     ;-71.6638  ;-78.0112   ;
9.780     ;52.0    ;S43     ;-71.6663  ;-115.116   ;
9.790     ;52.0    ;S43     ;-71.6829  ;-151.99    ;
9.800     ;52.0    ;S43     ;-71.6833  ;171.51     ;
9.300     ;53.0    ;S43     ;-74.2545  ;-147.086   ;
9.310     ;53.0    ;S43     ;-74.0643  ;176.317    ;
9.320     ;53.0    ;S43     ;-73.9016  ;139.809    ;
9.330     ;53.0    ;S43     ;-73.7737  ;103.282    ;
9.340     ;53.0    ;S43     ;-73.6988  ;65.6293    ;
9.350     ;53.0    ;S43     ;-73.5953  ;29.3842    ;
9.360     ;53.0    ;S43     ;-73.5733  ;-7.50078   ;
9.370     ;53.0    ;S43     ;-73.5036  ;-44.2298   ;
9.380     ;53.0    ;S43     ;-73.4652  ;-80.1221   ;
9.390     ;53.0    ;S43     ;-73.3431  ;-115.919   ;
9.400     ;53.0    ;S43     ;-73.1345  ;-152.732   ;
9.410     ;53.0    ;S43     ;-73.054   ;170.573    ;
9.420     ;53.0    ;S43     ;-72.9609  ;133.252    ;
9.430     ;53.0    ;S43     ;-72.9264  ;96.603     ;
9.440     ;53.0    ;S43     ;-72.8154  ;59.5988    ;
9.450     ;53.0    ;S43     ;-72.8135  ;22.9485    ;
9.460     ;53.0    ;S43     ;-72.8018  ;-13.7079   ;
9.470     ;53.0    ;S43     ;-72.7669  ;-50.1955   ;
9.480     ;53.0    ;S43     ;-72.7016  ;-86.6387   ;
9.490     ;53.0    ;S43     ;-72.5936  ;-122.615   ;
9.500     ;53.0    ;S43     ;-72.531   ;-158.625   ;
9.510     ;53.0    ;S43     ;-72.3336  ;164.763    ;
9.520     ;53.0    ;S43     ;-72.2196  ;128.546    ;
9.530     ;53.0    ;S43     ;-72.019   ;91.3331    ;
9.540     ;53.0    ;S43     ;-71.9096  ;53.6389    ;
9.550     ;53.0    ;S43     ;-71.8313  ;16.4603    ;
9.560     ;53.0    ;S43     ;-71.7941  ;-21.0705   ;
9.570     ;53.0    ;S43     ;-71.8658  ;-57.8497   ;
9.580     ;53.0    ;S43     ;-71.7806  ;-94.4442   ;
9.590     ;53.0    ;S43     ;-71.7533  ;-131.732   ;
9.600     ;53.0    ;S43     ;-71.7644  ;-168.322   ;
9.610     ;53.0    ;S43     ;-71.7634  ;155.116    ;
9.620     ;53.0    ;S43     ;-71.6737  ;118.537    ;
9.630     ;53.0    ;S43     ;-71.5834  ;81.5307    ;
9.640     ;53.0    ;S43     ;-71.589   ;44.6727    ;
9.650     ;53.0    ;S43     ;-71.476   ;8.06128    ;
9.660     ;53.0    ;S43     ;-71.3731  ;-28.4696   ;
9.670     ;53.0    ;S43     ;-71.3208  ;-65.5365   ;
9.680     ;53.0    ;S43     ;-71.307   ;-102.481   ;
9.690     ;53.0    ;S43     ;-71.246   ;-139.295   ;
9.700     ;53.0    ;S43     ;-71.1237  ;-176.834   ;
9.710     ;53.0    ;S43     ;-71.1432  ;145.668    ;
9.720     ;53.0    ;S43     ;-71.1961  ;108.283    ;
9.730     ;53.0    ;S43     ;-71.232   ;71.5223    ;
9.740     ;53.0    ;S43     ;-71.2547  ;34.685     ;
9.750     ;53.0    ;S43     ;-71.2934  ;-1.92936   ;
9.760     ;53.0    ;S43     ;-71.2805  ;-38.7238   ;
9.770     ;53.0    ;S43     ;-71.2403  ;-75.5574   ;
9.780     ;53.0    ;S43     ;-71.2276  ;-112.449   ;
9.790     ;53.0    ;S43     ;-71.289   ;-149.362   ;
9.800     ;53.0    ;S43     ;-71.2883  ;173.992    ;
9.300     ;54.0    ;S43     ;-73.5604  ;-145.529   ;
9.310     ;54.0    ;S43     ;-73.3792  ;177.871    ;
9.320     ;54.0    ;S43     ;-73.2819  ;140.793    ;
9.330     ;54.0    ;S43     ;-73.1934  ;104.214    ;
9.340     ;54.0    ;S43     ;-73.0621  ;67.6115    ;
9.350     ;54.0    ;S43     ;-73.061   ;30.5964    ;
9.360     ;54.0    ;S43     ;-72.9906  ;-5.90727   ;
9.370     ;54.0    ;S43     ;-72.9705  ;-42.2397   ;
9.380     ;54.0    ;S43     ;-72.9404  ;-78.2607   ;
9.390     ;54.0    ;S43     ;-72.7652  ;-114.037   ;
9.400     ;54.0    ;S43     ;-72.6336  ;-150.744   ;
9.410     ;54.0    ;S43     ;-72.4872  ;172.273    ;
9.420     ;54.0    ;S43     ;-72.3972  ;135.625    ;
9.430     ;54.0    ;S43     ;-72.408   ;98.6771    ;
9.440     ;54.0    ;S43     ;-72.3098  ;61.8681    ;
9.450     ;54.0    ;S43     ;-72.279   ;24.635     ;
9.460     ;54.0    ;S43     ;-72.2686  ;-12.0102   ;
9.470     ;54.0    ;S43     ;-72.271   ;-48.3601   ;
9.480     ;54.0    ;S43     ;-72.1821  ;-84.4487   ;
9.490     ;54.0    ;S43     ;-72.1159  ;-120.623   ;
9.500     ;54.0    ;S43     ;-72.0229  ;-156.869   ;
9.510     ;54.0    ;S43     ;-71.8964  ;166.827    ;
9.520     ;54.0    ;S43     ;-71.8103  ;130.104    ;
9.530     ;54.0    ;S43     ;-71.5846  ;93.4276    ;
9.540     ;54.0    ;S43     ;-71.4509  ;55.9007    ;
9.550     ;54.0    ;S43     ;-71.4074  ;18.6495    ;
9.560     ;54.0    ;S43     ;-71.3895  ;-18.7934   ;
9.570     ;54.0    ;S43     ;-71.4676  ;-55.6245   ;
9.580     ;54.0    ;S43     ;-71.3787  ;-92.4238   ;
9.590     ;54.0    ;S43     ;-71.3826  ;-129.422   ;
9.600     ;54.0    ;S43     ;-71.3627  ;-166.065   ;
9.610     ;54.0    ;S43     ;-71.3524  ;157.307    ;
9.620     ;54.0    ;S43     ;-71.2994  ;120.736    ;
9.630     ;54.0    ;S43     ;-71.2884  ;84.165     ;
9.640     ;54.0    ;S43     ;-71.1943  ;47.2225    ;
9.650     ;54.0    ;S43     ;-71.1362  ;10.635     ;
9.660     ;54.0    ;S43     ;-71.005   ;-26.3202   ;
9.670     ;54.0    ;S43     ;-70.9668  ;-63.0254   ;
9.680     ;54.0    ;S43     ;-70.9693  ;-100.241   ;
9.690     ;54.0    ;S43     ;-70.8667  ;-136.969   ;
9.700     ;54.0    ;S43     ;-70.7923  ;-174.325   ;
9.710     ;54.0    ;S43     ;-70.7873  ;148.138    ;
9.720     ;54.0    ;S43     ;-70.803   ;110.881    ;
9.730     ;54.0    ;S43     ;-70.874   ;74.1086    ;
9.740     ;54.0    ;S43     ;-70.9288  ;37.253     ;
9.750     ;54.0    ;S43     ;-70.9249  ;0.254408   ;
9.760     ;54.0    ;S43     ;-70.9083  ;-36.1985   ;
9.770     ;54.0    ;S43     ;-70.8834  ;-73.2278   ;
9.780     ;54.0    ;S43     ;-70.8959  ;-109.971   ;
9.790     ;54.0    ;S43     ;-70.9629  ;-146.848   ;
9.800     ;54.0    ;S43     ;-70.972   ;176.451    ;
9.300     ;55.0    ;S43     ;-73.0285  ;-143.969   ;
9.310     ;55.0    ;S43     ;-72.886   ;179.407    ;
9.320     ;55.0    ;S43     ;-72.78    ;142.719    ;
9.330     ;55.0    ;S43     ;-72.7529  ;106.259    ;
9.340     ;55.0    ;S43     ;-72.6166  ;69.7434    ;
9.350     ;55.0    ;S43     ;-72.598   ;32.5779    ;
9.360     ;55.0    ;S43     ;-72.5659  ;-3.78377   ;
9.370     ;55.0    ;S43     ;-72.5433  ;-40.083    ;
9.380     ;55.0    ;S43     ;-72.5084  ;-76.11     ;
9.390     ;55.0    ;S43     ;-72.3754  ;-111.999   ;
9.400     ;55.0    ;S43     ;-72.1882  ;-148.939   ;
9.410     ;55.0    ;S43     ;-72.1346  ;174.438    ;
9.420     ;55.0    ;S43     ;-71.9833  ;137.56     ;
9.430     ;55.0    ;S43     ;-71.9795  ;100.804    ;
9.440     ;55.0    ;S43     ;-71.9098  ;63.9432    ;
9.450     ;55.0    ;S43     ;-71.8659  ;26.8638    ;
9.460     ;55.0    ;S43     ;-71.8479  ;-9.25365   ;
9.470     ;55.0    ;S43     ;-71.869   ;-46.0963   ;
9.480     ;55.0    ;S43     ;-71.794   ;-82.2141   ;
9.490     ;55.0    ;S43     ;-71.7415  ;-118.561   ;
9.500     ;55.0    ;S43     ;-71.688   ;-155.097   ;
9.510     ;55.0    ;S43     ;-71.5294  ;168.531    ;
9.520     ;55.0    ;S43     ;-71.4314  ;132.319    ;
9.530     ;55.0    ;S43     ;-71.2513  ;95.4777    ;
9.540     ;55.0    ;S43     ;-71.1602  ;57.9836    ;
9.550     ;55.0    ;S43     ;-71.1065  ;20.9464    ;
9.560     ;55.0    ;S43     ;-71.0705  ;-16.4483   ;
9.570     ;55.0    ;S43     ;-71.1225  ;-52.8658   ;
9.580     ;55.0    ;S43     ;-71.1065  ;-90.1465   ;
9.590     ;55.0    ;S43     ;-71.0999  ;-126.929   ;
9.600     ;55.0    ;S43     ;-71.0563  ;-163.395   ;
9.610     ;55.0    ;S43     ;-71.0264  ;159.546    ;
9.620     ;55.0    ;S43     ;-71.0365  ;123.094    ;
9.630     ;55.0    ;S43     ;-70.931   ;86.5142    ;
9.640     ;55.0    ;S43     ;-70.8927  ;49.7498    ;
9.650     ;55.0    ;S43     ;-70.8354  ;13.1122    ;
9.660     ;55.0    ;S43     ;-70.7248  ;-23.7161   ;
9.670     ;55.0    ;S43     ;-70.6914  ;-60.6723   ;
9.680     ;55.0    ;S43     ;-70.6308  ;-97.6851   ;
9.690     ;55.0    ;S43     ;-70.6078  ;-134.465   ;
9.700     ;55.0    ;S43     ;-70.5104  ;-171.56    ;
9.710     ;55.0    ;S43     ;-70.5237  ;150.913    ;
9.720     ;55.0    ;S43     ;-70.5788  ;113.197    ;
9.730     ;55.0    ;S43     ;-70.6274  ;76.4223    ;
9.740     ;55.0    ;S43     ;-70.664   ;39.3546    ;
9.750     ;55.0    ;S43     ;-70.6454  ;2.9388     ;
9.760     ;55.0    ;S43     ;-70.6438  ;-33.8883   ;
9.770     ;55.0    ;S43     ;-70.6316  ;-70.8136   ;
9.780     ;55.0    ;S43     ;-70.6638  ;-107.789   ;
9.790     ;55.0    ;S43     ;-70.6999  ;-144.518   ;
9.800     ;55.0    ;S43     ;-70.7027  ;178.713    ;
9.300     ;56.0    ;S43     ;-72.6568  ;-141.783   ;
9.310     ;56.0    ;S43     ;-72.5157  ;-178.555   ;
9.320     ;56.0    ;S43     ;-72.4425  ;144.824    ;
9.330     ;56.0    ;S43     ;-72.4578  ;108.064    ;
9.340     ;56.0    ;S43     ;-72.3297  ;71.6412    ;
9.350     ;56.0    ;S43     ;-72.2973  ;34.7338    ;
9.360     ;56.0    ;S43     ;-72.2857  ;-1.56141   ;
9.370     ;56.0    ;S43     ;-72.2063  ;-37.8707   ;
9.380     ;56.0    ;S43     ;-72.1931  ;-74.1377   ;
9.390     ;56.0    ;S43     ;-72.0442  ;-109.621   ;
9.400     ;56.0    ;S43     ;-71.9445  ;-146.312   ;
9.410     ;56.0    ;S43     ;-71.8043  ;176.789    ;
9.420     ;56.0    ;S43     ;-71.7266  ;140        ;
9.430     ;56.0    ;S43     ;-71.6698  ;103.263    ;
9.440     ;56.0    ;S43     ;-71.6331  ;66.5997    ;
9.450     ;56.0    ;S43     ;-71.5812  ;29.5463    ;
9.460     ;56.0    ;S43     ;-71.5897  ;-6.89772   ;
9.470     ;56.0    ;S43     ;-71.532   ;-43.2725   ;
9.480     ;56.0    ;S43     ;-71.516   ;-79.6805   ;
9.490     ;56.0    ;S43     ;-71.4554  ;-115.984   ;
9.500     ;56.0    ;S43     ;-71.3882  ;-152.453   ;
9.510     ;56.0    ;S43     ;-71.2445  ;171.056    ;
9.520     ;56.0    ;S43     ;-71.1551  ;134.718    ;
9.530     ;56.0    ;S43     ;-70.9783  ;97.9774    ;
9.540     ;56.0    ;S43     ;-70.9062  ;60.4373    ;
9.550     ;56.0    ;S43     ;-70.8654  ;23.6736    ;
9.560     ;56.0    ;S43     ;-70.8668  ;-13.8042   ;
9.570     ;56.0    ;S43     ;-70.9012  ;-50.6992   ;
9.580     ;56.0    ;S43     ;-70.8758  ;-87.2291   ;
9.590     ;56.0    ;S43     ;-70.8534  ;-124.311   ;
9.600     ;56.0    ;S43     ;-70.8441  ;-160.539   ;
9.610     ;56.0    ;S43     ;-70.8037  ;162.614    ;
9.620     ;56.0    ;S43     ;-70.7651  ;125.84     ;
9.630     ;56.0    ;S43     ;-70.7004  ;89.4038    ;
9.640     ;56.0    ;S43     ;-70.6843  ;52.352     ;
9.650     ;56.0    ;S43     ;-70.6584  ;15.8726    ;
9.660     ;56.0    ;S43     ;-70.51    ;-21.0446   ;
9.670     ;56.0    ;S43     ;-70.4925  ;-57.9263   ;
9.680     ;56.0    ;S43     ;-70.4592  ;-94.6976   ;
9.690     ;56.0    ;S43     ;-70.3921  ;-131.79    ;
9.700     ;56.0    ;S43     ;-70.3219  ;-169.049   ;
9.710     ;56.0    ;S43     ;-70.3567  ;153.541    ;
9.720     ;56.0    ;S43     ;-70.3315  ;116.299    ;
9.730     ;56.0    ;S43     ;-70.3681  ;79.1678    ;
9.740     ;56.0    ;S43     ;-70.4095  ;42.1559    ;
9.750     ;56.0    ;S43     ;-70.4239  ;5.74919    ;
9.760     ;56.0    ;S43     ;-70.4351  ;-31.318    ;
9.770     ;56.0    ;S43     ;-70.4371  ;-68.1937   ;
9.780     ;56.0    ;S43     ;-70.4298  ;-105.294   ;
9.790     ;56.0    ;S43     ;-70.498   ;-141.895   ;
9.800     ;56.0    ;S43     ;-70.4865  ;-178.568   ;
9.300     ;57.0    ;S43     ;-72.3881  ;-140.019   ;
9.310     ;57.0    ;S43     ;-72.2723  ;-176.55    ;
9.320     ;57.0    ;S43     ;-72.1857  ;146.457    ;
9.330     ;57.0    ;S43     ;-72.1851  ;109.902    ;
9.340     ;57.0    ;S43     ;-72.1109  ;73.7629    ;
9.350     ;57.0    ;S43     ;-72.0954  ;37.157     ;
9.360     ;57.0    ;S43     ;-72.0592  ;0.806902   ;
9.370     ;57.0    ;S43     ;-72.028   ;-35.5307   ;
9.380     ;57.0    ;S43     ;-72.0094  ;-71.4516   ;
9.390     ;57.0    ;S43     ;-71.8525  ;-107.45    ;
9.400     ;57.0    ;S43     ;-71.7153  ;-144.137   ;
9.410     ;57.0    ;S43     ;-71.636   ;179.252    ;
9.420     ;57.0    ;S43     ;-71.5464  ;142.592    ;
9.430     ;57.0    ;S43     ;-71.5142  ;105.67     ;
9.440     ;57.0    ;S43     ;-71.4683  ;68.8473    ;
9.450     ;57.0    ;S43     ;-71.427   ;32.0239    ;
9.460     ;57.0    ;S43     ;-71.4236  ;-4.20505   ;
9.470     ;57.0    ;S43     ;-71.3794  ;-40.7783   ;
9.480     ;57.0    ;S43     ;-71.3133  ;-77.2122   ;
9.490     ;57.0    ;S43     ;-71.2423  ;-113.339   ;
9.500     ;57.0    ;S43     ;-71.2265  ;-149.697   ;
9.510     ;57.0    ;S43     ;-71.125   ;173.976    ;
9.520     ;57.0    ;S43     ;-71.0251  ;137.337    ;
9.530     ;57.0    ;S43     ;-70.8821  ;100.339    ;
9.540     ;57.0    ;S43     ;-70.7837  ;63.1871    ;
9.550     ;57.0    ;S43     ;-70.7421  ;26.079     ;
9.560     ;57.0    ;S43     ;-70.6869  ;-11.1107   ;
9.570     ;57.0    ;S43     ;-70.7811  ;-47.7987   ;
9.580     ;57.0    ;S43     ;-70.7046  ;-84.4852   ;
9.590     ;57.0    ;S43     ;-70.7154  ;-121.588   ;
9.600     ;57.0    ;S43     ;-70.6994  ;-157.999   ;
9.610     ;57.0    ;S43     ;-70.647   ;165.445    ;
9.620     ;57.0    ;S43     ;-70.61    ;128.747    ;
9.630     ;57.0    ;S43     ;-70.5899  ;92.225     ;
9.640     ;57.0    ;S43     ;-70.5078  ;55.3087    ;
9.650     ;57.0    ;S43     ;-70.5092  ;18.7922    ;
9.660     ;57.0    ;S43     ;-70.3838  ;-17.9522   ;
9.670     ;57.0    ;S43     ;-70.361   ;-55.0151   ;
9.680     ;57.0    ;S43     ;-70.312   ;-91.9284   ;
9.690     ;57.0    ;S43     ;-70.2732  ;-128.862   ;
9.700     ;57.0    ;S43     ;-70.1912  ;-166.401   ;
9.710     ;57.0    ;S43     ;-70.1846  ;156.453    ;
9.720     ;57.0    ;S43     ;-70.2251  ;119.074    ;
9.730     ;57.0    ;S43     ;-70.2682  ;82.2586    ;
9.740     ;57.0    ;S43     ;-70.2664  ;45.216     ;
9.750     ;57.0    ;S43     ;-70.3071  ;8.46867    ;
9.760     ;57.0    ;S43     ;-70.3223  ;-28.093    ;
9.770     ;57.0    ;S43     ;-70.2669  ;-65.1356   ;
9.780     ;57.0    ;S43     ;-70.3062  ;-102.096   ;
9.790     ;57.0    ;S43     ;-70.3214  ;-138.984   ;
9.800     ;57.0    ;S43     ;-70.3396  ;-175.694   ;
9.300     ;58.0    ;S43     ;-72.1946  ;-138.066   ;
9.310     ;58.0    ;S43     ;-72.1022  ;-174.477   ;
9.320     ;58.0    ;S43     ;-72.0188  ;148.531    ;
9.330     ;58.0    ;S43     ;-72.0542  ;111.936    ;
9.340     ;58.0    ;S43     ;-72.0015  ;75.5893    ;
